"x, y, yaw, value"
6.477075,1.396263,0.0,0.5294005422257384
6.477075,1.48353,0.0,0.561744228363044
6.477075,1.570796,0.0,0.5351098055569112
6.477075,1.658063,0.0,0.5163481064140797
6.477075,1.745329,0.0,0.534452749796861
6.477075,1.832596,0.0,0.5655920798622851
6.477075,1.919862,0.0,0.5703190675627304
6.477075,2.007129,0.0,0.5438548270001677
6.477075,2.094395,0.0,0.4952616586976391
6.477075,2.181662,0.0,0.5003757739192767
6.477075,2.268928,0.0,0.5509447098466054
6.477075,2.356194,0.0,0.5771908798935408
6.477075,2.443461,0.0,0.5490990291892821
6.477075,2.530728,0.0,0.5458572191300539
6.477075,2.617994,0.0,0.5640337495550863
6.477075,2.705261,0.0,0.5302151467904521
6.477075,2.792527,0.0,0.5510853321078482
6.477075,2.879793,0.0,0.5356599734816634
6.477075,2.96706,0.0,0.5249761401783526
6.477075,3.054326,0.0,0.5610150231667862
6.477075,-3.141593,0.0,0.5399636041141576
6.477075,-3.054326,0.0,0.5395928075739069
6.477075,-2.96706,0.0,0.5410426423250225
6.477075,-2.879793,0.0,0.5642994719382859
6.477075,-2.792527,0.0,0.5523411009005426
6.477075,-2.705261,0.0,0.5225144691558653
6.477075,-2.617994,0.0,0.5382235237312043
6.477075,-2.530728,0.0,0.5280541657829982
6.477075,-2.443461,0.0,0.5057030682453183
6.477075,-2.356195,0.0,0.5322996027752055
6.477075,-2.268928,0.0,0.5394779817496616
6.477075,-2.181662,0.0,0.5388862264265959
6.477075,-2.094395,0.0,0.5254331153894098
6.477075,-2.007129,0.0,0.5530595751376066
6.477075,-1.919862,0.0,0.5586247490258057
6.477075,-1.832596,0.0,0.5370319882943919
6.477075,-1.745329,0.0,0.52010341392533
6.477075,-1.658063,0.0,0.5238312820992257
6.236185,-1.570796,0.0,0.5001140012331872
6.236185,-1.48353,0.0,0.5086958892643452
6.236185,-1.396263,0.0,0.51627893820405
6.236185,-1.308997,0.0,0.5038619218694427
6.236185,-1.22173,0.0,0.5016063208125966
6.236185,-1.134464,0.0,0.5045724612147884
6.236185,-1.047198,0.0,0.500001549459657
6.236185,-0.9599311,0.0,0.5000000295795922
6.236185,-0.8726647,0.0,0.49999996170905714
6.236185,-0.7853982,0.0,0.49999999886752444
6.236185,-0.6981317,0.0,0.5000000548396396
6.236185,-0.6108652,0.0,0.5000030302798194
6.236185,-0.5235987,0.0,0.5000002688925469
6.236185,-0.4363323,0.0,0.4999998743964157
6.236185,-0.3490658,0.0,0.4999999999763192
6.236185,-0.2617994,0.0,0.4999999994497603
6.236185,-0.174533,0.0,0.5
6.236185,-0.08726652,0.0,0.5
6.236185,4.371138e-08,0.0,0.5
6.236185,0.08726649,0.0,0.5
6.236185,0.1745329,0.0,0.5
6.236185,0.2617994,0.0,0.5
6.236185,0.3490658,0.0,0.5
6.236185,0.4363324,0.0,0.5
6.236185,0.5235988,0.0,0.5
6.236185,0.6108652,0.0,0.4999999996364545
6.236185,0.6981317,0.0,0.5000000017911731
6.236185,0.7853982,0.0,0.5000195001054415
6.236185,0.8726646,0.0,0.5000032565029723
6.236185,0.9599311,0.0,0.5206219501793384
6.236185,1.047197,0.0,0.5743778512444186
6.236185,1.134464,0.0,0.5220663137733936
6.236185,1.22173,0.0,0.5002035345053334
6.236185,1.308997,0.0,0.535423983345777
6.236185,1.396263,0.0,0.504331695350821
6.236185,1.48353,0.0,0.5545309420504859
6.236185,1.570796,0.0,0.5044682563204278
6.236185,1.658063,0.0,0.5434018844411754
6.236185,1.745329,0.0,0.5526078132394312
6.236185,1.832596,0.0,0.5403655658303429
6.236185,1.919862,0.0,0.5430909502737192
6.236185,2.007129,0.0,0.5361590505053172
6.236185,2.094395,0.0,0.5056336154265904
6.236185,2.181662,0.0,0.5136023806327905
6.236185,2.268928,0.0,0.5562467546776269
6.236185,2.356194,0.0,0.5692501964975194
6.236185,2.443461,0.0,0.5407874347445604
6.236185,2.530728,0.0,0.5483356666279051
6.236185,2.617994,0.0,0.5580006904671866
6.236185,2.705261,0.0,0.5190001599490642
6.236185,2.792527,0.0,0.5751193226527549
6.236185,2.879793,0.0,0.5514553167100966
6.236185,2.96706,0.0,0.5564681387149217
6.236185,3.054326,0.0,0.5349292384331842
6.236185,-3.141593,0.0,0.558528900534705
6.236185,-3.054326,0.0,0.5657612642273111
6.236185,-2.96706,0.0,0.5610208924385791
6.236185,-2.879793,0.0,0.5680786811532486
6.236185,-2.792527,0.0,0.537175656347118
6.236185,-2.705261,0.0,0.5433079197753752
6.236185,-2.617994,0.0,0.5490403591863846
6.236185,-2.530728,0.0,0.5410563765879438
6.236185,-2.443461,0.0,0.536333723510212
6.236185,-2.356195,0.0,0.5433401636394077
6.236185,-2.268928,0.0,0.5316378830933055
6.236185,-2.181662,0.0,0.5480263016400799
6.236185,-2.094395,0.0,0.5403077493591306
6.236185,-2.007129,0.0,0.5632135793899682
6.236185,-1.919862,0.0,0.5436523203669408
6.236185,-1.832596,0.0,0.547819258415297
6.236185,-1.745329,0.0,0.5404394462803879
6.236185,-1.658063,0.0,0.5120608016466703
5.99604,-1.570796,0.0,0.5287474971947186
5.996041,-1.48353,0.0,0.5409072681805296
5.99604,-1.396263,0.0,0.5106769129633904
5.99604,-1.308997,0.0,0.5179842188954353
5.99604,-1.22173,0.0,0.5158279441297055
5.99604,-1.134464,0.0,0.5254510478007834
5.99604,-1.047198,0.0,0.5000018050727698
5.996041,-0.9599311,0.0,0.5000000039542957
5.99604,-0.8726647,0.0,0.5000000222682176
5.99604,-0.7853982,0.0,0.5000000791021927
5.99604,-0.6981317,0.0,0.5000101667799407
5.996041,-0.6108652,0.0,0.4999999382043768
5.99604,-0.5235987,0.0,0.5000729525485438
5.99604,-0.4363323,0.0,0.500018510244021
5.99604,-0.3490659,0.0,0.5000001887150574
5.99604,-0.2617994,0.0,0.4999999986205764
5.99604,-0.174533,0.0,0.5
5.996041,-0.08726652,0.0,0.5
5.99604,4.371139e-08,0.0,0.5
5.996041,0.08726648,0.0,0.5
5.99604,0.1745329,0.0,0.5
5.99604,0.2617994,0.0,0.5
5.99604,0.3490658,0.0,0.5
5.99604,0.4363324,0.0,0.5
5.996041,0.5235988,0.0,0.5
5.99604,0.6108653,0.0,0.5000000142915022
5.99604,0.6981317,0.0,0.5000006775576936
5.99604,0.7853982,0.0,0.5000000072016657
5.99604,0.8726646,0.0,0.5001601665688346
5.996041,0.9599311,0.0,0.5291957214474678
5.996041,1.047198,0.0,0.5507970433943742
5.99604,1.134464,0.0,0.5080824612772492
5.99604,1.22173,0.0,0.5288659311830998
5.99604,1.308997,0.0,0.5273004278540612
5.99604,1.396263,0.0,0.5680590982041802
5.99604,1.48353,0.0,0.501408173965511
5.99604,1.570796,0.0,0.5843935387664883
5.996041,1.658063,0.0,0.5620379608298038
5.99604,1.745329,0.0,0.5642189805381252
5.99604,1.832596,0.0,0.5296063179951289
5.99604,1.919862,0.0,0.5624978677812025
5.99604,2.007129,0.0,0.5605212568290403
5.99604,2.094395,0.0,0.5218428443579519
5.99604,2.181662,0.0,0.555224529445433
5.99604,2.268928,0.0,0.5198168329894542
5.99604,2.356194,0.0,0.5698877348793026
5.99604,2.443461,0.0,0.5535351659124149
5.99604,2.530728,0.0,0.5155994176864624
5.99604,2.617994,0.0,0.530918207171049
5.99604,2.705261,0.0,0.5424969966645762
5.996041,2.792527,0.0,0.5579133849033088
5.99604,2.879793,0.0,0.57332508570182
5.996041,2.96706,0.0,0.539141319141808
5.996041,3.054326,0.0,0.5482023023127007
5.99604,-3.141593,0.0,0.5243026451035275
5.996041,-3.054326,0.0,0.5435536441434098
5.99604,-2.96706,0.0,0.5694915355155028
5.99604,-2.879793,0.0,0.5791904022382418
5.99604,-2.792527,0.0,0.5776166254110318
5.99604,-2.705261,0.0,0.5937644425399451
5.99604,-2.617994,0.0,0.556397684218997
5.99604,-2.530728,0.0,0.5377615285317229
5.99604,-2.443461,0.0,0.5460281524392605
5.99604,-2.356195,0.0,0.5484491204193875
5.99604,-2.268928,0.0,0.5318391031325544
5.99604,-2.181662,0.0,0.5363647432223086
5.99604,-2.094395,0.0,0.5527473701709636
5.99604,-2.007129,0.0,0.576342872477611
5.99604,-1.919862,0.0,0.5746425636484243
5.99604,-1.832596,0.0,0.5513990523090617
5.99604,-1.745329,0.0,0.5515344124399462
5.99604,-1.658063,0.0,0.5262048002269992
5.756735,-1.570796,0.0,0.5472296703389612
5.756735,-1.48353,0.0,0.551653911699868
5.756735,-1.396263,0.0,0.5417328280481049
5.756735,-1.308997,0.0,0.500014564493611
5.756735,-1.22173,0.0,0.5052456071182251
5.756735,-1.134464,0.0,0.49996418663177056
5.756735,-1.047198,0.0,0.5000438741605335
5.756735,-0.9599311,0.0,0.5000000027087748
5.756735,-0.8726646,0.0,0.5000000126050355
5.756735,-0.7853982,0.0,0.500465252649275
5.756735,-0.6981317,0.0,0.5001727851254734
5.756735,-0.6108652,0.0,0.5000002345261497
5.756735,-0.5235987,0.0,0.5030721180076351
5.756735,-0.4363323,0.0,0.5039066558026737
5.756735,-0.3490659,0.0,0.5000000532844381
5.756735,-0.2617994,0.0,0.500000004957878
5.756735,-0.174533,0.0,0.5000000037542116
5.756735,-0.08726652,0.0,0.5
5.756735,4.371139e-08,0.0,0.5
5.756735,0.08726648,0.0,0.5
5.756735,0.1745329,0.0,0.5
5.756735,0.2617994,0.0,0.5
5.756735,0.3490658,0.0,0.5
5.756735,0.4363324,0.0,0.5
5.756735,0.5235988,0.0,0.49999999984936294
5.756735,0.6108653,0.0,0.5
5.756735,0.6981317,0.0,0.5000018872488885
5.756735,0.7853982,0.0,0.5000006063901824
5.756735,0.8726646,0.0,0.5007067930168543
5.756735,0.9599311,0.0,0.5416949402718729
5.756735,1.047197,0.0,0.5994965377084924
5.756735,1.134464,0.0,0.6020628717184788
5.756735,1.22173,0.0,0.5873318659836018
5.756735,1.308997,0.0,0.5598047036399763
5.756735,1.396263,0.0,0.5903919012770056
5.756735,1.48353,0.0,0.5898990588352229
5.756735,1.570796,0.0,0.5359385912492154
5.756735,1.658063,0.0,0.5694023314730425
5.756735,1.745329,0.0,0.5970134897425408
5.756735,1.832596,0.0,0.585582474867862
5.756735,1.919862,0.0,0.5697377629725774
5.756735,2.007129,0.0,0.559271578373331
5.756735,2.094395,0.0,0.5244426155903394
5.756735,2.181662,0.0,0.5233394904117099
5.756735,2.268928,0.0,0.5612251056910886
5.756735,2.356194,0.0,0.5728649734089353
5.756735,2.443461,0.0,0.572102613018851
5.756735,2.530728,0.0,0.5626749836179532
5.756735,2.617994,0.0,0.5736779712095674
5.756735,2.705261,0.0,0.5909593794518205
5.756735,2.792527,0.0,0.5914848201616951
5.756735,2.879793,0.0,0.581769973355676
5.756735,2.96706,0.0,0.5869461336753666
5.756735,3.054326,0.0,0.5910046210157971
5.756735,-3.141593,0.0,0.5264455087482929
5.756735,-3.054326,0.0,0.5776846249770111
5.756735,-2.96706,0.0,0.5827510498591167
5.756735,-2.879793,0.0,0.5955244688526046
5.756735,-2.792527,0.0,0.5858092101189152
5.756735,-2.705261,0.0,0.5527236634738443
5.756735,-2.617994,0.0,0.5664345923166916
5.756735,-2.530728,0.0,0.5666853498278845
5.756735,-2.443461,0.0,0.5645888478093788
5.756735,-2.356195,0.0,0.5339272924549354
5.756735,-2.268928,0.0,0.5334201258225333
5.756735,-2.181662,0.0,0.5362861481999025
5.756735,-2.094395,0.0,0.5405478450286494
5.756735,-2.007129,0.0,0.5470346693671556
5.756735,-1.919862,0.0,0.5530753774996793
5.756735,-1.832596,0.0,0.5241731248096857
5.756735,-1.745329,0.0,0.5110589288175106
5.756735,-1.658063,0.0,0.5323629583077172
5.518378,-1.570796,0.0,0.5501225988700831
5.518379,-1.48353,0.0,0.564994428942666
5.518378,-1.396263,0.0,0.5327837896151935
5.518379,-1.308997,0.0,0.5490771445454271
5.518378,-1.22173,0.0,0.55788231227472
5.518378,-1.134464,0.0,0.5306927782288343
5.518378,-1.047198,0.0,0.5003436898861429
5.518378,-0.9599311,0.0,0.500174248301108
5.518378,-0.8726646,0.0,0.49999988829535136
5.518378,-0.7853982,0.0,0.5000608316506433
5.518378,-0.6981317,0.0,0.500001289100983
5.518378,-0.6108652,0.0,0.5000717692077284
5.518379,-0.5235987,0.0,0.5000175211796033
5.518379,-0.4363323,0.0,0.5000016471494944
5.518378,-0.3490658,0.0,0.5000000990786814
5.518379,-0.2617994,0.0,0.500000084223572
5.518378,-0.174533,0.0,0.5
5.518379,-0.08726652,0.0,0.5
5.518378,4.371139e-08,0.0,0.5
5.518379,0.08726648,0.0,0.5
5.518378,0.1745329,0.0,0.5
5.518379,0.2617994,0.0,0.5
5.518378,0.3490658,0.0,0.5
5.518378,0.4363324,0.0,0.5
5.518378,0.5235988,0.0,0.500000001319669
5.518378,0.6108652,0.0,0.500000050491844
5.518378,0.6981317,0.0,0.5000000275922228
5.518378,0.7853982,0.0,0.5000008034806754
5.518378,0.8726646,0.0,0.5001823829801223
5.518378,0.9599311,0.0,0.5314918622374535
5.518378,1.047197,0.0,0.5405935630202293
5.518378,1.134464,0.0,0.5338438227772713
5.518379,1.22173,0.0,0.6073054634723062
5.518379,1.308997,0.0,0.5280208520591259
5.518378,1.396263,0.0,0.5897004627499809
5.518378,1.48353,0.0,0.5576962816756013
5.518378,1.570796,0.0,0.5785607709643665
5.518379,1.658063,0.0,0.5750583730090835
5.518378,1.745329,0.0,0.5937096816401519
5.518379,1.832596,0.0,0.5717734830993867
5.518378,1.919862,0.0,0.5750221586814914
5.518379,2.007129,0.0,0.5622867585082996
5.518378,2.094395,0.0,0.5312980153397598
5.518378,2.181662,0.0,0.5241751988726475
5.518379,2.268928,0.0,0.5818218194254586
5.518378,2.356194,0.0,0.5620350849949325
5.518378,2.443461,0.0,0.5644904078239978
5.518378,2.530728,0.0,0.5679763880696836
5.518378,2.617994,0.0,0.5531944894300379
5.518379,2.705261,0.0,0.5921384257156652
5.518378,2.792527,0.0,0.555712145741327
5.518378,2.879793,0.0,0.5912612945147606
5.518379,2.96706,0.0,0.5950690014098021
5.518379,3.054326,0.0,0.5898940393702341
5.518378,-3.141593,0.0,0.6031140345104318
5.518379,-3.054326,0.0,0.5882495638990396
5.518378,-2.96706,0.0,0.574078018205161
5.518378,-2.879793,0.0,0.5656328182656757
5.518378,-2.792527,0.0,0.5906264013697481
5.518379,-2.705261,0.0,0.5840634250985945
5.518378,-2.617994,0.0,0.5708057247429672
5.518378,-2.530728,0.0,0.5712091570615938
5.518378,-2.443461,0.0,0.5727040888842042
5.518378,-2.356195,0.0,0.5604160468661947
5.518378,-2.268928,0.0,0.5554623906835517
5.518378,-2.181662,0.0,0.5481781441687631
5.518378,-2.094395,0.0,0.5310963438584153
5.518378,-2.007129,0.0,0.5587253282734685
5.518378,-1.919862,0.0,0.5968859360114656
5.518378,-1.832596,0.0,0.5469204718594158
5.518378,-1.745329,0.0,0.5174877059281839
5.518378,-1.658063,0.0,0.5341482793558878
5.281098,-1.570796,0.0,0.6049193146418171
5.281098,-1.48353,0.0,0.5534277547448616
5.281098,-1.396263,0.0,0.5354192064683869
5.281098,-1.308997,0.0,0.5304216804926078
5.281098,-1.22173,0.0,0.6066752364278999
5.281098,-1.134464,0.0,0.5001354792127636
5.281098,-1.047198,0.0,0.5001291478210168
5.281098,-0.9599311,0.0,0.5004400358373557
5.281098,-0.8726646,0.0,0.5000107518876623
5.281098,-0.7853982,0.0,0.5007940414297476
5.281098,-0.6981317,0.0,0.5007153028829733
5.281098,-0.6108652,0.0,0.5006146152400325
5.281098,-0.5235987,0.0,0.5001414194258448
5.281098,-0.4363323,0.0,0.5000029544899435
5.281098,-0.3490659,0.0,0.5000005222833905
5.281098,-0.2617994,0.0,0.5000038868127751
5.281098,-0.174533,0.0,0.5000000013565565
5.281099,-0.08726652,0.0,0.5
5.281098,4.371139e-08,0.0,0.5
5.281099,0.08726648,0.0,0.5
5.281098,0.1745329,0.0,0.5
5.281098,0.2617994,0.0,0.5
5.281098,0.3490658,0.0,0.5
5.281098,0.4363324,0.0,0.5
5.281098,0.5235988,0.0,0.5
5.281098,0.6108653,0.0,0.5000000001879534
5.281098,0.6981317,0.0,0.5000000117297044
5.281098,0.7853982,0.0,0.5000925944796696
5.281098,0.8726646,0.0,0.5008199986281799
5.281098,0.9599311,0.0,0.5602864370277957
5.281098,1.047197,0.0,0.629566875921061
5.281098,1.134464,0.0,0.6367306971991584
5.281098,1.22173,0.0,0.5942952488915563
5.281098,1.308997,0.0,0.5740069074561449
5.281098,1.396263,0.0,0.6029234278905823
5.281098,1.48353,0.0,0.6178780508247754
5.281098,1.570796,0.0,0.6015842598719319
5.281099,1.658063,0.0,0.5934337729307769
5.281098,1.745329,0.0,0.5830651841556551
5.281098,1.832596,0.0,0.5774640864934139
5.281098,1.919862,0.0,0.5567712591456302
5.281098,2.007129,0.0,0.5397397956406329
5.281098,2.094395,0.0,0.5507738814239511
5.281098,2.181662,0.0,0.5275363850692691
5.281098,2.268928,0.0,0.5712707948648474
5.281098,2.356194,0.0,0.5689775231510351
5.281098,2.443461,0.0,0.586071793760261
5.281098,2.530727,0.0,0.5957146548794761
5.281098,2.617994,0.0,0.6144329489548868
5.281098,2.705261,0.0,0.5972769432166753
5.281098,2.792527,0.0,0.5906859952739887
5.281098,2.879793,0.0,0.5894238106782347
5.281098,2.96706,0.0,0.5813563000414157
5.281098,3.054326,0.0,0.5877843236603406
5.281098,-3.141593,0.0,0.5787048519109568
5.281098,-3.054326,0.0,0.5839902745420869
5.281098,-2.96706,0.0,0.5823723041390017
5.281098,-2.879793,0.0,0.6099718419126796
5.281098,-2.792527,0.0,0.6165467697405016
5.281098,-2.705261,0.0,0.59346016048531
5.281098,-2.617994,0.0,0.5917439443984187
5.281098,-2.530727,0.0,0.5882473382510423
5.281098,-2.443461,0.0,0.5706900693453217
5.281098,-2.356195,0.0,0.5723736283639576
5.281098,-2.268928,0.0,0.5579977257471531
5.281098,-2.181662,0.0,0.5620525090837349
5.281099,-2.094395,0.0,0.5680803125073941
5.281098,-2.007129,0.0,0.5709280521247743
5.281099,-1.919862,0.0,0.5610338387394145
5.281098,-1.832596,0.0,0.5733883082866051
5.281099,-1.745329,0.0,0.5454291249019507
5.281098,-1.658063,0.0,0.5672873651087247
5.045047,-1.570796,0.0,0.5758403182536012
5.045047,-1.48353,0.0,0.5813782068671873
5.045047,-1.396263,0.0,0.5451058450290452
5.045047,-1.308997,0.0,0.5510152917033315
5.045047,-1.22173,0.0,0.5908835299429869
5.045047,-1.134464,0.0,0.5010350716203616
5.045047,-1.047198,0.0,0.5034820250623462
5.045047,-0.9599311,0.0,0.5002081916055763
5.045047,-0.8726646,0.0,0.5000069991228056
5.045047,-0.7853982,0.0,0.5008742668898812
5.045047,-0.6981317,0.0,0.5065343923866749
5.045047,-0.6108652,0.0,0.5000701482163936
5.045047,-0.5235987,0.0,0.5096332177519798
5.045047,-0.4363323,0.0,0.5246142645664776
5.045047,-0.3490659,0.0,0.5050513858803363
5.045047,-0.2617994,0.0,0.5003277384130185
5.045047,-0.174533,0.0,0.5000000068941634
5.045047,-0.08726652,0.0,0.5
5.045047,4.371139e-08,0.0,0.5
5.045047,0.08726648,0.0,0.5
5.045047,0.1745329,0.0,0.5
5.045047,0.2617994,0.0,0.5
5.045047,0.3490658,0.0,0.5000000011275191
5.045047,0.4363324,0.0,0.5
5.045047,0.5235988,0.0,0.5
5.045047,0.6108653,0.0,0.5000000085473675
5.045047,0.6981317,0.0,0.5000000763005346
5.045047,0.7853982,0.0,0.5001655655864415
5.045047,0.8726646,0.0,0.5239831164479256
5.045047,0.9599311,0.0,0.5802290501686688
5.045047,1.047197,0.0,0.6319832378490831
5.045047,1.134464,0.0,0.6265342294497711
5.045047,1.22173,0.0,0.6150850565461803
5.045047,1.308997,0.0,0.5675142434728854
5.045047,1.396263,0.0,0.6189879215594293
5.045047,1.48353,0.0,0.5830791235367593
5.045047,1.570796,0.0,0.5743517209489823
5.045047,1.658063,0.0,0.5754059705141441
5.045047,1.745329,0.0,0.5934305139770034
5.045047,1.832596,0.0,0.5884471896939913
5.045047,1.919862,0.0,0.5871481579474571
5.045047,2.007129,0.0,0.5687583132843084
5.045047,2.094395,0.0,0.5581950108563882
5.045047,2.181662,0.0,0.5588299774584983
5.045047,2.268928,0.0,0.5833404088780876
5.045047,2.356194,0.0,0.6042087411388034
5.045047,2.443461,0.0,0.5755690491433265
5.045047,2.530728,0.0,0.6021844164762318
5.045047,2.617994,0.0,0.6018224756542878
5.045047,2.705261,0.0,0.5780146940236459
5.045047,2.792527,0.0,0.6066762366911502
5.045047,2.879793,0.0,0.6229908497653087
5.045047,2.96706,0.0,0.5720932593537311
5.045047,3.054326,0.0,0.5787242033488703
5.045047,-3.141593,0.0,0.6003866785212209
5.045047,-3.054326,0.0,0.5838327739700323
5.045047,-2.96706,0.0,0.5921097348460299
5.045047,-2.879793,0.0,0.5913282281261691
5.045047,-2.792527,0.0,0.6023287969623998
5.045047,-2.705261,0.0,0.6219828098846251
5.045047,-2.617994,0.0,0.6156649908002862
5.045047,-2.530728,0.0,0.598905424900998
5.045047,-2.443461,0.0,0.618023927060172
5.045047,-2.356195,0.0,0.5625997023195534
5.045047,-2.268928,0.0,0.5793496407935186
5.045047,-2.181662,0.0,0.5681846754708049
5.045047,-2.094395,0.0,0.5604446586012466
5.045047,-2.007129,0.0,0.5578489437906085
5.045047,-1.919862,0.0,0.5517709331872143
5.045047,-1.832596,0.0,0.5707548342723642
5.045047,-1.745329,0.0,0.5391039351501445
5.045047,-1.658063,0.0,0.5643335439482519
4.810405,-1.570796,0.0,0.5881621416503455
4.810406,-1.48353,0.0,0.5776572747193536
4.810405,-1.396263,0.0,0.5722891840853509
4.810406,-1.308997,0.0,0.5827907952056468
4.810405,-1.22173,0.0,0.6154886917846027
4.810405,-1.134464,0.0,0.571892722090279
4.810405,-1.047198,0.0,0.5018559153804963
4.810405,-0.9599311,0.0,0.5001621310597597
4.810405,-0.8726647,0.0,0.5006667478833827
4.810405,-0.7853982,0.0,0.5005446555165426
4.810405,-0.6981317,0.0,0.5370480246439205
4.810405,-0.6108652,0.0,0.5343433809916754
4.810405,-0.5235987,0.0,0.5259227396113106
4.810406,-0.4363323,0.0,0.5384221728929237
4.810405,-0.3490658,0.0,0.5000923447479694
4.810406,-0.2617994,0.0,0.5000045781556647
4.810405,-0.174533,0.0,0.5000000398123935
4.810406,-0.08726652,0.0,0.5
4.810405,4.371139e-08,0.0,0.5
4.810406,0.08726648,0.0,0.5
4.810405,0.1745329,0.0,0.5
4.810406,0.2617994,0.0,0.5
4.810405,0.3490658,0.0,0.5
4.810405,0.4363324,0.0,0.5
4.810405,0.5235988,0.0,0.5000000001804924
4.810405,0.6108653,0.0,0.5000000075988876
4.810405,0.6981317,0.0,0.5000169479289053
4.810405,0.7853982,0.0,0.500003222726559
4.810405,0.8726646,0.0,0.501113247532672
4.810405,0.9599311,0.0,0.6157524463177539
4.810405,1.047197,0.0,0.6487375569365474
4.810405,1.134464,0.0,0.6515283158460574
4.810405,1.22173,0.0,0.6068206104296825
4.810406,1.308997,0.0,0.6069030165732194
4.810406,1.396263,0.0,0.639075067640966
4.810405,1.48353,0.0,0.6244781412167836
4.810405,1.570796,0.0,0.5885270343450442
4.810406,1.658063,0.0,0.6294207965945942
4.810405,1.745329,0.0,0.6100221221487204
4.810406,1.832596,0.0,0.5915976249214425
4.810405,1.919862,0.0,0.5781309291764496
4.810406,2.007129,0.0,0.5653206283050995
4.810405,2.094395,0.0,0.5669443767485358
4.810405,2.181662,0.0,0.5772284381223407
4.810406,2.268928,0.0,0.5638102174800557
4.810405,2.356194,0.0,0.6246205871877886
4.810406,2.443461,0.0,0.5692388496637444
4.810405,2.530728,0.0,0.5985577274096855
4.810405,2.617994,0.0,0.5830532181443545
4.810406,2.705261,0.0,0.5888667714628559
4.810406,2.792527,0.0,0.6030447600686963
4.810405,2.879793,0.0,0.6031600535587067
4.810405,2.96706,0.0,0.6108665904526658
